timestamp,exercise,rep_number,quality_score,feedback_tag,left_knee_angle,right_knee_angle
2025-11-09 17:43:14,wall_sit,0,1.0,excellent,178.87338841974704,176.92763251547183
2025-11-09 17:43:14,wall_sit,0,1.0,excellent,178.87338841974704,176.9547985240144
2025-11-09 17:43:14,wall_sit,0,1.0,excellent,178.6531748204252,176.9547985240144
2025-11-09 17:43:15,wall_sit,0,1.0,excellent,178.4140287197111,177.41848933927264
2025-11-09 17:43:15,wall_sit,0,1.0,excellent,178.15531371096463,177.64619989016714
2025-11-09 17:43:15,wall_sit,0,1.0,excellent,177.8980743139165,177.920868277814
2025-11-09 17:43:15,wall_sit,0,1.0,excellent,178.4173163838678,178.15047074926952
2025-11-09 17:43:15,wall_sit,0,1.0,excellent,178.37225855865017,178.64483757466638
2025-11-09 17:43:15,wall_sit,0,1.0,excellent,178.65078440943313,178.67065492451638
2025-11-09 17:43:15,wall_sit,0,1.0,excellent,178.42235884565682,178.87116520281873
2025-11-09 17:43:16,wall_sit,0,1.0,excellent,179.91358108516633,178.68536632669
2025-11-09 17:43:16,wall_sit,0,1.0,excellent,179.26258519001377,175.31389964681648
2025-11-09 17:43:16,wall_sit,0,1.0,excellent,172.378741270058,176.68333015994386
2025-11-09 17:43:16,wall_sit,0,1.0,excellent,179.94763038230076,172.7154279045956
2025-11-09 17:43:16,wall_sit,0,1.0,excellent,177.74471826907563,175.20149791300884
2025-11-09 17:43:16,wall_sit,0,1.0,excellent,177.5946269691421,173.31042378825563
2025-11-09 17:43:16,wall_sit,0,1.0,excellent,179.19294080077532,176.37846975773684
2025-11-09 17:43:16,wall_sit,0,1.0,excellent,179.58631924848459,176.461454768437
2025-11-09 17:43:17,wall_sit,0,1.0,excellent,175.85956237789532,178.03887580428733
2025-11-09 17:43:17,wall_sit,0,1.0,excellent,177.1056332861765,177.0523647311772
2025-11-09 17:43:17,wall_sit,0,1.0,excellent,177.15123623199466,178.00212014327676
2025-11-09 17:43:17,wall_sit,0,1.0,excellent,178.63669112470524,177.3854714976854
2025-11-09 17:43:17,wall_sit,0,1.0,excellent,176.6546716636436,173.23326954421628
2025-11-09 17:43:17,wall_sit,0,1.0,excellent,179.38939480931248,171.78406873253178
2025-11-09 17:43:17,wall_sit,0,1.0,excellent,174.6472018138255,166.35121113645246
2025-11-09 17:43:18,wall_sit,0,1.0,excellent,177.67247550982302,164.30429173982068
2025-11-09 17:43:18,wall_sit,0,1.0,excellent,177.7464697897545,170.6546765482785
2025-11-09 17:43:18,wall_sit,0,1.0,excellent,176.25019272674746,171.91381304310292
2025-11-09 17:43:18,wall_sit,0,1.0,excellent,178.95801686378297,172.6768985770155
2025-11-09 17:43:18,wall_sit,0,1.0,excellent,176.68724641286124,177.1362496558981
2025-11-09 17:43:18,wall_sit,0,1.0,excellent,175.73298796973782,178.63012448900875
2025-11-09 17:43:18,wall_sit,0,1.0,excellent,175.35075083082802,179.06872784912204
2025-11-09 17:43:19,wall_sit,0,1.0,excellent,173.47451921904556,179.0752428969206
2025-11-09 17:43:19,wall_sit,0,1.0,excellent,174.64189718980433,177.63088519091215
2025-11-09 17:43:19,wall_sit,0,1.0,excellent,173.89257245322798,179.52541531001566
2025-11-09 17:43:19,wall_sit,0,1.0,excellent,173.84179269144326,178.23737735014743
2025-11-09 17:43:19,wall_sit,0,1.0,excellent,161.80920094207198,171.78907218667644
2025-11-09 17:43:19,wall_sit,0,1.0,excellent,179.06244691156152,169.9933075414822
2025-11-09 17:43:19,wall_sit,0,1.0,excellent,179.12878096439755,165.87477803101993
2025-11-09 17:43:19,wall_sit,0,1.0,excellent,173.05501255567964,173.03196840179564
2025-11-09 17:43:20,wall_sit,0,1.0,excellent,177.62871286868273,178.72342510413696
2025-11-09 17:43:20,wall_sit,0,1.0,excellent,177.13759477256332,179.8301093561232
2025-11-09 17:43:20,wall_sit,0,1.0,excellent,172.95099137142964,176.36280663170103
2025-11-09 17:43:20,wall_sit,0,1.0,excellent,176.11059181511658,174.59861541050208
2025-11-09 17:43:20,wall_sit,0,1.0,excellent,169.30512329182983,173.7087950967579
2025-11-09 17:43:20,wall_sit,0,1.0,excellent,177.27368900471123,179.7561896292028
2025-11-09 17:43:20,wall_sit,0,1.0,excellent,177.57636637655835,176.13275838031902
2025-11-09 17:43:21,wall_sit,0,1.0,excellent,175.32607815162228,168.37410135631853
2025-11-09 17:43:21,wall_sit,0,1.0,excellent,179.64673064858346,161.84961003967703
2025-11-09 17:43:21,wall_sit,0,1.0,excellent,177.7820620578236,167.97288205103774
2025-11-09 17:43:21,wall_sit,0,1.0,excellent,178.62826192553635,171.34780093668874
2025-11-09 17:43:21,wall_sit,0,1.0,excellent,177.70317750047755,173.9827208803789
2025-11-09 17:43:21,wall_sit,0,1.0,excellent,177.54795262935255,171.96919699043468
2025-11-09 17:43:21,wall_sit,0,1.0,excellent,175.72053646888895,173.45726530963142
2025-11-09 17:43:21,wall_sit,0,1.0,excellent,179.62056328903276,174.24738884387742
2025-11-09 17:43:22,wall_sit,0,1.0,excellent,177.51191503216006,171.86989764533848
2025-11-09 17:43:22,wall_sit,0,1.0,excellent,179.3840824995981,170.79295675818193
2025-11-09 17:43:22,wall_sit,0,1.0,excellent,179.9807708871556,168.65184864039128
2025-11-09 17:43:22,wall_sit,0,1.0,excellent,179.30018908776668,165.9043826882593
2025-11-09 17:43:22,wall_sit,0,1.0,excellent,178.37436785264273,168.02796901717406
2025-11-09 17:43:22,wall_sit,0,1.0,excellent,178.401933095625,168.2002357896931
2025-11-09 17:43:22,wall_sit,0,1.0,excellent,160.18996103497318,159.29349079525707
2025-11-09 17:43:23,wall_sit,0,1.0,excellent,162.7710999560996,159.21142568636958
2025-11-09 17:43:23,wall_sit,0,1.0,excellent,172.95667909836197,156.08174694074293
2025-11-09 17:43:23,wall_sit,0,1.0,excellent,176.63353933551855,149.63350811829795
2025-11-09 17:43:23,wall_sit,0,1.0,excellent,173.60512498459505,146.5708207621391
2025-11-09 17:43:23,wall_sit,0,1.0,excellent,163.344753284149,139.87461443007751
2025-11-09 17:43:23,wall_sit,0,1.0,excellent,121.47212652601752,155.02770691805333
2025-11-09 17:43:23,wall_sit,0,1.0,excellent,162.31279342396027,161.54168855168808
2025-11-09 17:43:24,wall_sit,0,1.0,excellent,160.42489417713023,157.13125766382308
2025-11-09 17:43:24,wall_sit,0,1.0,excellent,157.7222450645139,154.14463217118038
2025-11-09 17:43:24,wall_sit,0,1.0,excellent,155.97622478905535,151.9166210206584
2025-11-09 17:43:24,wall_sit,0,1.0,excellent,155.38506019927596,150.25661710191383
2025-11-09 17:43:24,wall_sit,0,1.0,excellent,153.9938287319197,145.17381089845478
2025-11-09 17:43:24,wall_sit,0,1.0,excellent,149.71386745506018,138.58988062908776
2025-11-09 17:43:24,wall_sit,0,1.0,excellent,144.88991563855868,133.1245307999695
2025-11-09 17:43:24,wall_sit,0,1.0,excellent,137.28885126246567,125.12843969839064
2025-11-09 17:43:25,wall_sit,0,1.0,excellent,128.10198634408266,114.64426626435917
2025-11-09 17:43:25,wall_sit,0,1.0,excellent,124.14221092185011,112.94005766458505
2025-11-09 17:43:25,wall_sit,0,1.0,excellent,118.93027153367322,107.4631867844846
2025-11-09 17:43:25,wall_sit,0,1.0,excellent,115.93847350117873,102.95234169124129
2025-11-09 17:43:25,wall_sit,0,1.0,excellent,114.54867621645789,102.0179919728762
2025-11-09 17:43:25,wall_sit,0,1.0,excellent,113.5715345561871,98.44519970641295
2025-11-09 17:43:25,wall_sit,0,1.0,excellent,111.82481462371024,96.88445756193218
2025-11-09 17:43:25,wall_sit,0,1.0,excellent,110.48088128506011,96.22247838505375
2025-11-09 17:43:26,wall_sit,0,1.0,excellent,109.79710798443384,95.42366174356826
2025-11-09 17:43:26,wall_sit,0,1.0,excellent,104.81238380693243,92.2335645461681
2025-11-09 17:43:26,wall_sit,0,1.0,excellent,103.85131860813958,90.66861254821112
2025-11-09 17:43:26,wall_sit,0,1.0,excellent,102.09581318146222,88.31531568210598
2025-11-09 17:43:26,wall_sit,1,1.0,excellent,101.81561907411806,86.18490262936108
2025-11-09 17:43:26,wall_sit,1,1.0,excellent,99.84697314482248,83.85778989555531
2025-11-09 17:43:26,wall_sit,1,1.0,excellent,98.42785225694121,82.07762980780076
2025-11-09 17:43:27,wall_sit,1,1.0,excellent,95.33997736928355,80.54750743817944
2025-11-09 17:43:27,wall_sit,1,1.0,excellent,94.58687838933642,80.76274143955708
2025-11-09 17:43:27,wall_sit,1,1.0,excellent,91.69329907300987,77.30041551041954
2025-11-09 17:43:27,wall_sit,1,1.0,excellent,91.15033030559034,76.93068210373484
2025-11-09 17:43:27,wall_sit,1,1.0,excellent,87.70938995736465,75.9942817180761
2025-11-09 17:43:27,wall_sit,1,1.0,excellent,85.80524853389505,74.273652550689
2025-11-09 17:43:27,wall_sit,1,1.0,excellent,85.80524853389505,73.72233762149858
2025-11-09 17:43:28,wall_sit,1,1.0,excellent,87.27368900609756,73.72233762149858
2025-11-09 17:43:28,wall_sit,1,1.0,excellent,87.96338280291144,73.72233762149858
2025-11-09 17:43:28,wall_sit,1,1.0,excellent,86.91727159673866,74.46746344841135
2025-11-09 17:43:28,wall_sit,1,1.0,excellent,85.80124737852404,72.95289798389398
2025-11-09 17:43:28,wall_sit,1,1.0,excellent,86.49051472223515,72.72310123146937
2025-11-09 17:43:28,wall_sit,1,1.0,excellent,85.99427570668217,72.49806004969217
2025-11-09 17:43:28,wall_sit,1,1.0,excellent,88.80186398157024,73.83888138236578
2025-11-09 17:43:28,wall_sit,1,1.0,excellent,88.11794203827462,73.26082949111621
2025-11-09 17:43:29,wall_sit,1,1.0,excellent,88.53119928561625,73.26082949111621
2025-11-09 17:43:29,wall_sit,1,1.0,excellent,82.33182756245667,71.89965884369856
2025-11-09 17:43:29,wall_sit,1,1.0,excellent,84.59346793614051,72.204308103938
2025-11-09 17:43:29,wall_sit,1,1.0,excellent,85.01813645953713,71.9958383941136
2025-11-09 17:43:29,wall_sit,1,1.0,excellent,85.01813645953713,71.9958383941136
2025-11-09 17:43:29,wall_sit,1,1.0,excellent,82.15601912079855,71.9958383941136
2025-11-09 17:43:29,wall_sit,1,1.0,excellent,82.05852084928871,71.9958383941136
2025-11-09 17:43:29,wall_sit,1,1.0,excellent,82.05852084928871,71.9958383941136
2025-11-09 17:43:30,wall_sit,1,1.0,excellent,81.5145732053341,71.21545414912073
2025-11-09 17:43:30,wall_sit,1,1.0,excellent,80.50093943000263,71.21545414912073
2025-11-09 17:43:30,wall_sit,1,1.0,excellent,79.43223366050752,72.2334802479591
2025-11-09 17:43:30,wall_sit,1,1.0,excellent,78.76139332468057,71.98426816415949
2025-11-09 17:43:30,wall_sit,1,1.0,excellent,76.31186591396785,71.9958383941136
2025-11-09 17:43:30,wall_sit,1,1.0,excellent,76.84893478109394,72.2334802479591
2025-11-09 17:43:30,wall_sit,1,1.0,excellent,77.54506781754078,71.31984962335399
2025-11-09 17:43:31,wall_sit,1,1.0,excellent,77.54506781754078,70.54747115452457
2025-11-09 17:43:31,wall_sit,1,1.0,excellent,77.88005997921888,70.57012666125696
2025-11-09 17:43:31,wall_sit,2,1.0,excellent,78.59367586310262,70.87893786701655
2025-11-09 17:43:31,wall_sit,2,1.0,excellent,79.05637628146842,70.87893786701655
2025-11-09 17:43:31,wall_sit,2,1.0,excellent,78.38959558808887,70.87893786701655
2025-11-09 17:43:31,wall_sit,2,1.0,excellent,78.38959558808887,70.87893786701655
2025-11-09 17:43:31,wall_sit,2,1.0,excellent,80.42383639764668,73.83760627387666
2025-11-09 17:43:32,wall_sit,2,1.0,excellent,86.20064540676695,80.36529328133454
2025-11-09 17:43:32,wall_sit,2,1.0,excellent,92.7492562825798,82.90109126778036
2025-11-09 17:43:32,wall_sit,2,1.0,excellent,95.39464473310899,83.3895558788142
2025-11-09 17:43:32,wall_sit,2,1.0,excellent,96.15691720526188,86.02170647566793
2025-11-09 17:43:32,wall_sit,2,1.0,excellent,97.12778065532704,86.58341180823366
2025-11-09 17:43:32,wall_sit,2,1.0,excellent,97.9581645870476,86.58341180823366
2025-11-09 17:43:32,wall_sit,2,1.0,excellent,97.19478803116223,86.22939134938363
2025-11-09 17:43:32,wall_sit,2,1.0,excellent,96.0875433420457,86.22939134938363
2025-11-09 17:43:33,wall_sit,2,1.0,excellent,95.3537458946667,86.22939134938363
2025-11-09 17:43:33,wall_sit,2,1.0,excellent,94.80631329221357,85.37283750213007
2025-11-09 17:43:33,wall_sit,2,1.0,excellent,95.3815999418225,85.93999272324828
2025-11-09 17:43:33,wall_sit,2,1.0,excellent,94.83347197852517,85.92887380634666
2025-11-09 17:43:33,wall_sit,2,1.0,excellent,94.25676729808023,85.36727642483861
2025-11-09 17:43:33,wall_sit,2,1.0,excellent,93.4777865197938,85.36727642483861
2025-11-09 17:43:33,wall_sit,2,1.0,excellent,94.01265031973787,85.36727642483861
2025-11-09 17:43:34,wall_sit,2,1.0,excellent,94.6206706100123,85.36727642483861
2025-11-09 17:43:34,wall_sit,2,1.0,excellent,97.79207807820795,86.22939134938363
2025-11-09 17:43:34,wall_sit,2,1.0,excellent,97.71189241264861,86.22939134938363
2025-11-09 17:43:34,wall_sit,2,1.0,excellent,97.71189241264848,86.22939134938363
2025-11-09 17:43:34,wall_sit,2,1.0,excellent,97.71189241264848,86.79098873089168
2025-11-09 17:43:34,wall_sit,2,1.0,excellent,96.30824680494406,86.79098873089168
2025-11-09 17:43:34,wall_sit,2,1.0,excellent,96.87948225415124,86.79098873089168
2025-11-09 17:43:34,wall_sit,2,1.0,excellent,96.87948225415124,86.79098873089168
2025-11-09 17:43:35,wall_sit,2,1.0,excellent,95.49318987799477,85.92887380634666
2025-11-09 17:43:35,wall_sit,2,1.0,excellent,94.5071550970377,85.06911081996789
2025-11-09 17:43:35,wall_sit,2,1.0,excellent,94.5071550970377,84.50751343845985
2025-11-09 17:43:35,wall_sit,2,1.0,excellent,94.5071550970377,84.03551289875567
2025-11-09 17:43:35,wall_sit,2,1.0,excellent,94.04538396040337,83.19094982039664
2025-11-09 17:43:35,wall_sit,2,1.0,excellent,93.26576830139673,82.98349825528787
2025-11-09 17:43:35,wall_sit,2,1.0,excellent,93.26576830139673,82.98349825528787
2025-11-09 17:43:36,wall_sit,2,1.0,excellent,93.19593801359176,82.98349825528774
2025-11-09 17:43:36,wall_sit,2,1.0,excellent,93.24343906348909,82.11686068328213
2025-11-09 17:43:36,wall_sit,2,1.0,excellent,93.31326935129407,82.98349825528764
2025-11-09 17:43:36,wall_sit,2,1.0,excellent,93.91804148179735,82.98349825528764
2025-11-09 17:43:36,wall_sit,2,1.0,excellent,92.86770695455706,83.54520358785334
2025-11-09 17:43:36,wall_sit,2,1.0,excellent,93.10074122310908,82.67856601584782
2025-11-09 17:43:36,wall_sit,2,1.0,excellent,91.71679821128765,82.23483398158629
2025-11-09 17:43:36,wall_sit,2,1.0,excellent,91.64883171942739,82.23483398158629
2025-11-09 17:43:37,wall_sit,2,1.0,excellent,91.7186620072324,82.23483398158629
2025-11-09 17:43:37,wall_sit,2,1.0,excellent,91.54935925460191,82.68412709313931
2025-11-09 17:43:37,wall_sit,2,1.0,excellent,91.05521353359438,82.23483398158629
2025-11-09 17:43:37,wall_sit,2,1.0,excellent,91.05521353359438,82.23483398158629
2025-11-09 17:43:37,wall_sit,2,1.0,excellent,90.48417816048034,81.66189528390379
2025-11-09 17:43:37,wall_sit,2,1.0,excellent,90.17611352172935,81.66189528390379
2025-11-09 17:43:37,wall_sit,2,1.0,excellent,89.91187531248531,81.66189528390379
2025-11-09 17:43:38,wall_sit,2,1.0,excellent,89.69535383441993,80.93811742182528
2025-11-09 17:43:38,wall_sit,2,1.0,excellent,89.27979852967009,79.97041138213145
2025-11-09 17:43:38,wall_sit,2,1.0,excellent,88.54003684519138,79.12788712139228
2025-11-09 17:43:38,wall_sit,2,1.0,excellent,88.12793083284437,79.1334481986835
2025-11-09 17:43:38,wall_sit,2,1.0,excellent,87.96709877559965,79.12788712139228
2025-11-09 17:43:38,wall_sit,2,1.0,excellent,87.87785308529483,79.12788712139228
2025-11-09 17:43:38,wall_sit,2,1.0,excellent,86.69974772687698,79.27846700995758
2025-11-09 17:43:38,wall_sit,2,1.0,excellent,86.23105662383782,78.4520835799855
2025-11-09 17:43:39,wall_sit,2,1.0,excellent,86.23105662383782,78.4520835799855
2025-11-09 17:43:39,wall_sit,2,1.0,excellent,86.23105662383782,78.4520835799855
2025-11-09 17:43:39,wall_sit,2,1.0,excellent,86.23105662383782,78.45764465727672
2025-11-09 17:43:39,wall_sit,2,1.0,excellent,85.75930739810158,78.45764465727672
2025-11-09 17:43:39,wall_sit,2,1.0,excellent,85.07406382870231,78.05368605973463
2025-11-09 17:43:39,wall_sit,2,1.0,excellent,84.91740396166483,78.2069144814446
2025-11-09 17:43:39,wall_sit,2,1.0,excellent,84.63514842954207,77.40716695307549
2025-11-09 17:43:40,wall_sit,2,1.0,excellent,84.63514842954207,77.96876433458355
2025-11-09 17:43:40,wall_sit,2,1.0,excellent,84.60679750247522,77.40716695307549
2025-11-09 17:43:40,wall_sit,2,1.0,excellent,84.60679750247522,77.40716695307549
2025-11-09 17:43:40,wall_sit,2,1.0,excellent,85.81508387488682,76.62282665582853
2025-11-09 17:43:40,wall_sit,2,1.0,excellent,86.20780285916099,76.6119235580511
2025-11-09 17:43:40,wall_sit,2,1.0,excellent,87.16681774028058,76.6119235580511
2025-11-09 17:43:40,wall_sit,2,1.0,excellent,87.16681774028058,76.6119235580511
2025-11-09 17:43:40,wall_sit,2,1.0,excellent,88.84266693187195,77.41807005085295
2025-11-09 17:43:41,wall_sit,2,1.0,excellent,87.71227360539572,77.57766790969916
2025-11-09 17:43:41,wall_sit,2,1.0,excellent,87.377818195652,77.57766790969916
2025-11-09 17:43:41,wall_sit,2,1.0,excellent,86.10581975515386,77.57766790969916
2025-11-09 17:43:41,wall_sit,2,1.0,excellent,85.34489455141338,76.79284330670835
2025-11-09 17:43:41,wall_sit,2,1.0,excellent,83.94976417710835,76.6119235580511
2025-11-09 17:43:41,wall_sit,2,1.0,excellent,84.55836050289949,77.24306328700246
2025-11-09 17:43:41,wall_sit,2,1.0,excellent,84.55836050289949,77.25396638477989
2025-11-09 17:43:42,wall_sit,2,1.0,excellent,85.06749847917757,77.25396638477989
2025-11-09 17:43:42,wall_sit,2,1.0,excellent,84.94439539770462,77.26465988587113
2025-11-09 17:43:42,wall_sit,2,1.0,excellent,86.51168545922701,77.26465988587113
2025-11-09 17:43:42,wall_sit,2,1.0,excellent,86.96220792145353,77.26465988587113
2025-11-09 17:43:42,wall_sit,2,1.0,excellent,88.19974467663572,79.29308972979648
2025-11-09 17:43:42,wall_sit,2,1.0,excellent,97.72307165846757,89.09061955080224
2025-11-09 17:43:42,wall_sit,2,1.0,excellent,106.54785868357999,101.12827710103572
2025-11-09 17:43:42,wall_sit,2,1.0,excellent,121.7293561235503,118.31479282809418
2025-11-09 17:43:43,wall_sit,2,1.0,excellent,126.31866241582392,124.96402207241364
2025-11-09 17:43:43,wall_sit,2,1.0,excellent,137.40966313093494,134.86742226620444
2025-11-09 17:43:43,wall_sit,2,1.0,excellent,146.95187512992015,147.9833415830178
2025-11-09 17:43:43,wall_sit,2,1.0,excellent,152.43391475733034,148.58754143223118
2025-11-09 17:43:43,wall_sit,2,1.0,excellent,154.7212308262345,153.21540145579917
2025-11-09 17:43:43,wall_sit,2,1.0,excellent,152.75221413491232,154.801888750771
2025-11-09 17:43:43,wall_sit,2,1.0,excellent,154.0190482735465,155.58720869104206
2025-11-09 17:43:44,wall_sit,2,1.0,excellent,153.08398365955156,155.42476402570458
2025-11-09 17:43:44,wall_sit,2,1.0,excellent,153.08398365955156,154.73200160660963
2025-11-09 17:43:44,wall_sit,2,1.0,excellent,153.12767242317307,155.08979338479656
2025-11-09 17:43:44,wall_sit,2,1.0,excellent,153.50747508723654,156.6068307168405
2025-11-09 17:43:44,wall_sit,2,1.0,excellent,154.6017076704278,157.16732535416588
2025-11-09 17:43:44,wall_sit,2,1.0,excellent,157.15046561736884,158.77418562648904
2025-11-09 17:43:44,wall_sit,2,1.0,excellent,158.2621072447639,159.7738274391508
2025-11-09 17:43:44,wall_sit,2,1.0,excellent,164.99999951177648,160.95067107590572
2025-11-09 17:43:45,wall_sit,2,1.0,excellent,165.7547403150076,162.62486842622155
2025-11-09 17:43:45,wall_sit,2,1.0,excellent,167.5953940609545,163.51124629388377
2025-11-09 17:43:45,wall_sit,2,1.0,excellent,171.7249851072239,164.76736972329434
2025-11-09 17:43:45,wall_sit,2,1.0,excellent,175.02232905943458,165.404791050981
2025-11-09 17:43:45,wall_sit,2,1.0,excellent,175.27744215916528,165.73226300920487
2025-11-09 17:43:45,wall_sit,2,1.0,excellent,177.0707838900485,166.29686777571877
2025-11-09 17:43:45,wall_sit,2,1.0,excellent,177.6852126247267,166.1205070145579
2025-11-09 17:43:46,wall_sit,2,1.0,excellent,176.49074178258726,167.01155067595542
2025-11-09 17:43:46,wall_sit,2,1.0,excellent,175.90684760581973,167.57473431196345
2025-11-09 17:43:46,wall_sit,2,1.0,excellent,175.90684760581973,167.65418561931148
2025-11-09 17:43:46,wall_sit,2,1.0,excellent,176.09304493384926,167.33206340932668
2025-11-09 17:43:46,wall_sit,2,1.0,excellent,175.68438011294523,167.33206340932668
2025-11-09 17:43:46,wall_sit,2,1.0,excellent,177.32698738872872,167.00590096724332
2025-11-09 17:43:46,wall_sit,2,1.0,excellent,176.95836154082923,167.66684299675026
2025-11-09 17:43:46,wall_sit,2,1.0,excellent,170.21198288463233,167.90859590601556
2025-11-09 17:43:47,wall_sit,2,1.0,excellent,166.6738958158645,166.38078008707123
2025-11-09 17:43:47,wall_sit,2,1.0,excellent,159.589552297149,163.66682132618436
2025-11-09 17:43:47,wall_sit,2,1.0,excellent,154.4185927308985,163.05931221124055
